Year	DoY	Hour	NEE	LE	H	Rg	Tair	Tsoil	rH	VPD	Ustar
2023	180	17.5	4.96	26.15	-9.0	19.45	23.93	23.69	87.02	3.84	0.2
2023	180	18.0	8.26	6.75	-6.99	14.04	23.03	23.64	95.18	1.35	0.13
2023	180	18.5	6.94	3.88	-5.49	2.98	22.3	23.61	98.74	0.34	0.32
2023	180	19.0	5.62	1.01	-3.98	0.04	21.98	23.57	99.31	0.18	0.33
2023	180	19.5	7.01	1.42	-3.23	0.0	21.86	23.57	99.43	0.15	0.15
2023	180	20.0	-0.41	0.3	-5.5	0.0	22.14	23.49	96.75	0.86	0.15
2023	180	20.5	2.26	-0.82	-7.76	0.0	22.41	23.47	93.55	1.74	0.22
2023	180	21.0	4.93	2.67	-16.7	0.0	22.11	23.42	95.06	1.31	0.24
2023	180	21.5	7.6	6.69	-25.64	0.0	22.29	23.36	92.49	2.01	0.32
2023	180	22.0	5.14	12.88	-17.93	0.0	22.26	23.28	90.61	2.51	0.41
2023	180	22.5	2.67	19.06	-46.31	0.0	22.6	23.2	88.09	3.25	0.45
2023	180	23.0	8.6	1.84	-32.09	0.0	22.29	23.17	90.34	2.59	0.42
2023	180	23.5	3.23	1.02	-28.2	0.0	22.22	23.16	90.75	2.47	0.37
2023	181	0.0	6.19	-5.37	-31.23	0.0	21.97	23.1	91.95	2.12	0.36
2023	181	0.5	5.11	-2.1	-31.51	0.0	21.97	23.1	91.98	2.11	0.42
2023	181	1.0	7.4	-2.49	-32.53	0.0	21.83	23.1	92.91	1.85	0.44
2023	181	1.5	6.53	4.21	-52.77	0.0	21.98	23.1	91.7	2.19	0.61
2023	181	2.0	5.43	-2.49	-38.97	0.0	21.94	23.04	92.41	1.99	0.56
2023	181	2.5	4.56	-2.63	-37.35	0.0	21.91	23.0	92.65	1.93	0.49
2023	181	3.0	6.14	-3.76	-38.04	0.0	21.86	22.89	93.14	1.79	0.52
2023	181	3.5	6.77	-4.62	-47.76	0.0	21.85	22.84	93.23	1.77	0.56
2023	181	4.0	6.42	-3.71	-32.17	0.0	21.71	22.83	94.0	1.55	0.43
2023	181	4.5	5.87	-2.81	-33.03	0.0	21.75	22.83	93.91	1.58	0.44
2023	181	5.0	4.98	-1.79	-33.79	0.0	21.81	22.83	93.32	1.74	0.5
2023	181	5.5	4.79	-2.89	-33.02	2.43	21.81	22.77	93.59	1.67	0.43
2023	181	6.0	2.21	7.6	-38.97	24.33	21.98	22.73	92.97	1.85	0.5
2023	181	6.5	-0.8	18.1	-17.98	66.74	22.46	22.73	90.27	2.64	0.53
2023	181	7.0	-5.48	60.4	-0.05	153.17	22.97	22.73	87.79	3.41	0.68
2023	181	7.5	-6.83	104.7	58.3	126.15	23.5	22.73	85.56	4.17	0.8
2023	181	8.0	-6.37	117.85	78.53	252.53	23.93	22.72	84.11	4.71	0.73
2023	181	8.5	-10.21	137.75	105.29	139.34	24.09	22.72	83.43	4.96	0.64
2023	181	9.0	-8.35	122.5	45.81	226.64	23.78	22.73	84.77	4.47	0.55
2023	181	9.5	-13.2	107.24	65.99	379.98	23.7	22.74	86.9	3.83	0.47
2023	181	10.0	-6.37	81.51	43.4	239.34	22.99	22.82	90.76	2.59	0.37
2023	181	10.5	-14.73	377.38	-9999	207.87	22.25	22.83	92.75	1.94	1.22
2023	181	11.0	-8.47	-9999	-9999	195.73	21.69	22.89	95.87	1.07	0.79
2023	181	11.5	-8.51	-9999	-9999	222.28	22.19	22.9	94.1	1.57	0.51
2023	181	12.0	-6.2	-9999	-9999	179.05	22.73	22.91	91.26	2.41	0.64
2023	181	12.5	-6.64	73.66	-35.39	109.09	22.79	22.96	89.99	2.77	0.48
2023	181	13.0	-7.08	48.5	-19.76	94.08	22.77	22.96	89.97	2.77	0.43
2023	181	13.5	-7.52	78.85	-4.12	179.14	22.7	22.97	90.65	2.57	0.56
2023	181	14.0	-9.16	101.14	11.52	205.67	22.78	22.96	89.35	2.94	0.68
2023	181	14.5	-17.97	223.82	14.98	292.9	22.87	22.96	88.39	3.23	0.74
2023	181	15.0	-12.31	162.61	40.25	324.6	23.49	22.97	85.97	4.05	0.63
2023	181	15.5	-6.65	80.77	12.65	245.53	23.65	22.97	83.88	4.69	0.56
2023	181	16.0	-10.53	95.94	28.18	312.65	23.82	22.97	83.58	4.83	0.55
2023	181	16.5	-10.89	136.75	85.58	318.21	24.21	22.97	82.54	5.26	0.53
2023	181	17.0	-6.33	105.8	-2.08	161.86	24.07	22.98	82.63	5.19	0.66
2023	181	17.5	-2.4	54.91	-8.37	117.29	23.95	23.01	82.94	5.06	0.51
2023	181	18.0	0.71	41.77	-21.26	51.29	23.44	23.03	84.74	4.39	0.38
2023	181	18.5	4.57	28.62	-20.14	6.33	22.85	23.05	86.81	3.66	0.36
2023	181	19.0	5.93	8.64	-17.17	0.04	22.48	23.08	87.9	3.28	0.27
2023	181	19.5	5.46	20.32	-20.59	0.0	22.11	23.07	88.84	2.96	0.37
2023	181	20.0	6.7	10.02	-29.61	0.0	21.98	23.0	90.17	2.59	0.42
2023	181	20.5	5.05	-0.27	-36.54	0.0	21.92	22.96	90.88	2.39	0.44
2023	181	21.0	6.05	2.97	-25.72	0.0	21.7	22.88	92.05	2.06	0.35
2023	181	21.5	4.55	-2.94	-38.19	0.0	21.8	22.84	91.66	2.17	0.44
2023	181	22.0	5.96	-3.3	-35.07	0.0	21.88	22.83	91.65	2.19	0.45
2023	181	22.5	3.85	-3.67	-28.02	0.0	21.92	22.83	91.44	2.25	0.49
2023	181	23.0	6.38	2.79	-40.35	0.0	21.79	22.78	91.61	2.18	0.56
2023	181	23.5	6.02	2.16	-45.45	0.0	21.75	22.73	92.31	2.0	0.62
2023	182	0.0	6.47	1.54	-48.03	0.0	21.56	22.73	93.68	1.62	0.69
2023	182	0.5	5.68	0.91	-37.51	0.0	21.71	22.71	93.25	1.75	0.55
2023	182	1.0	4.44	3.46	-26.6	0.0	21.76	22.67	92.36	1.98	0.59
2023	182	1.5	8.2	6.01	-62.34	0.0	21.67	22.67	91.98	2.07	0.72
2023	182	2.0	5.75	3.37	-57.43	0.0	21.67	22.67	90.72	2.4	0.65
2023	182	2.5	4.36	0.73	-39.17	0.0	21.56	22.66	90.86	2.35	0.62
2023	182	3.0	6.49	-1.36	-47.68	0.0	21.35	22.62	92.02	2.02	0.65
2023	182	3.5	3.16	-9999	-41.56	0.0	21.32	22.54	91.7	2.1	0.6
2023	182	4.0	4.28	-9999	-40.95	0.0	21.29	22.48	92.02	2.01	0.77
2023	182	4.5	4.49	-9999	-42.97	0.0	21.18	22.47	92.38	1.91	0.74
2023	182	5.0	3.8	-0.53	-35.9	0.0	21.03	22.47	93.03	1.73	0.6
2023	182	5.5	3.94	12.13	-45.78	1.83	21.04	22.43	92.53	1.86	0.52
2023	182	6.0	2.41	4.35	-20.84	22.84	21.17	22.4	91.6	2.1	0.56
2023	182	6.5	-1.83	18.29	-1.74	71.06	21.39	22.4	90.58	2.39	0.68
2023	182	7.0	-6.07	38.38	17.37	158.43	21.84	22.4	88.86	2.91	0.59
2023	182	7.5	-7.32	120.46	65.93	145.95	22.43	22.4	86.67	3.61	0.76
2023	182	8.0	-6.51	113.8	92.67	180.94	22.68	22.4	84.71	4.2	0.73
2023	182	8.5	-6.2	150.24	77.6	41.69	23.35	22.4	81.16	5.39	0.78
2023	182	9.0	-5.9	189.14	62.53	633.76	24.35	22.4	75.53	7.43	0.61
2023	182	9.5	-9.99	178.9	144.15	413.98	24.69	22.41	73.87	8.1	0.82
2023	182	10.0	-15.58	233.01	146.8	393.57	24.56	22.48	74.25	7.92	0.94
2023	182	10.5	-13.34	161.75	155.41	728.25	24.78	22.61	72.79	8.48	0.83
2023	182	11.0	-15.73	180.83	177.92	437.74	24.65	22.81	74.41	7.91	1.01
2023	182	11.5	-17.6	235.37	205.6	707.57	24.83	22.96	74.62	7.93	0.95
2023	182	12.0	-12.86	202.8	202.44	817.94	24.71	23.11	74.01	8.07	0.88
2023	182	12.5	-19.46	327.47	198.52	770.43	24.73	23.25	73.0	8.39	0.96
2023	182	13.0	-16.53	248.33	192.52	854.6	24.94	23.36	71.95	8.82	0.86
2023	182	13.5	-16.92	212.43	152.51	784.45	25.15	23.43	72.64	8.72	0.77
2023	182	14.0	-18.27	256.97	164.44	698.91	25.58	23.44	71.67	9.26	0.86
2023	182	14.5	-10.52	159.96	128.81	657.04	25.52	23.48	71.21	9.38	0.72
2023	182	15.0	-8.13	232.97	149.73	665.97	25.54	23.52	72.03	9.12	0.76
2023	182	15.5	-5.75	241.61	47.58	345.02	24.97	23.56	76.6	7.38	0.78
2023	182	16.0	-7.26	103.52	105.92	396.61	24.68	23.51	78.03	6.81	0.59
2023	182	16.5	-6.39	118.38	85.96	362.31	24.79	23.5	76.28	7.4	0.64
2023	182	17.0	-4.17	80.63	-9999	347.85	24.92	23.48	74.58	7.99	0.55
2023	182	17.5	-1.41	93.65	-9999	199.91	24.6	23.43	74.69	7.8	0.49
2023	182	18.0	0.58	12.04	-9999	58.4	23.73	23.43	79.31	6.06	0.37
2023	182	18.5	3.7	1.38	-11.84	6.66	22.95	23.4	84.65	4.29	0.33
2023	182	19.0	5.84	3.1	-21.39	0.07	22.58	23.33	87.51	3.41	0.38
2023	182	19.5	5.39	8.46	-18.52	0.0	22.51	23.3	88.13	3.23	0.32
2023	182	20.0	6.53	13.81	-20.74	0.0	22.56	23.27	87.67	3.36	0.34
2023	182	20.5	7.17	12.02	-23.79	0.0	22.55	23.26	87.71	3.35	0.42
2023	182	21.0	5.82	8.13	-24.68	0.0	22.55	23.18	87.76	3.34	0.37
2023	182	21.5	4.66	5.09	-26.41	0.0	22.55	23.17	88.21	3.21	0.58
2023	182	22.0	7.19	2.04	-31.93	0.0	22.47	23.12	89.39	2.88	0.53
2023	182	22.5	7.99	-9999	-33.43	0.0	22.48	23.1	89.23	2.92	0.68
2023	182	23.0	7.39	-9999	-22.52	0.0	22.26	23.08	88.97	2.95	0.59
2023	182	23.5	6.75	-9999	-22.53	0.0	21.92	23.06	88.48	3.02	0.56
2023	183	0.0	5.34	-9999	-20.4	0.0	21.59	22.99	88.98	2.83	0.68
2023	183	0.5	6.73	12.73	-23.36	0.0	21.33	22.92	89.85	2.57	0.7
2023	183	1.0	6.42	15.61	-27.74	0.0	21.27	22.88	90.56	2.38	0.82
2023	183	1.5	6.12	9.37	-22.78	0.0	21.31	22.83	90.45	2.41	0.73
2023	183	2.0	6.9	8.93	-25.75	0.0	21.36	22.83	89.97	2.54	0.77
2023	183	2.5	6.63	8.5	-23.69	0.0	21.43	22.83	89.24	2.74	0.8
2023	183	3.0	4.4	11.6	-31.92	0.0	21.47	22.82	88.49	2.94	0.72
2023	183	3.5	5.4	12.74	-34.14	0.0	21.43	22.74	89.15	-9999	-9999
2023	183	4.0	6.4	13.89	-36.36	0.0	21.46	22.7	89.68	2.63	0.85
2023	183	4.5	7.41	8.3	-29.41	0.0	21.38	22.67	90.93	2.3	0.69
2023	183	5.0	6.87	2.72	-27.14	0.0	21.35	22.6	91.29	2.21	0.74
2023	183	5.5	7.37	6.47	-26.56	0.98	21.3	22.55	91.87	2.05	0.67
2023	183	6.0	4.73	8.31	-19.77	19.25	21.32	22.54	91.93	2.04	0.65
2023	183	6.5	1.39	17.02	-5.76	68.06	21.46	22.53	91.43	2.19	0.75
2023	183	7.0	-3.69	41.74	4.53	106.44	21.65	22.53	90.69	2.4	0.75
2023	183	7.5	-4.92	54.04	7.13	130.32	21.94	22.53	88.99	2.89	0.71
2023	183	8.0	-4.92	40.89	12.97	120.85	21.95	22.53	88.91	2.92	0.65
2023	183	8.5	-4.48	49.15	40.9	198.38	22.01	22.53	88.79	2.95	0.56
2023	183	9.0	-16.59	129.86	102.43	533.09	22.95	22.53	84.31	4.38	0.73
2023	183	9.5	-13.3	166.94	146.75	453.64	23.57	22.53	81.1	5.48	0.72
2023	183	10.0	-18.11	241.6	147.74	341.2	24.43	22.61	77.97	6.73	0.77
2023	183	10.5	-17.67	173.68	135.57	603.9	24.51	22.73	77.02	7.05	0.63
2023	183	11.0	-20.06	213.41	118.23	507.56	24.42	22.86	77.97	6.72	0.75
2023	183	11.5	-18.71	271.22	175.59	729.33	24.78	22.98	75.82	7.54	0.72
2023	183	12.0	-17.37	227.5	166.27	568.44	25.02	23.1	76.0	7.59	0.67
2023	183	12.5	-16.03	188.76	76.62	414.94	24.89	23.24	76.18	7.47	0.66
2023	183	13.0	-20.28	275.0	82.91	404.78	24.99	23.3	75.79	7.64	0.67
2023	183	13.5	-10.47	129.51	51.12	417.67	25.01	23.34	74.57	8.04	0.5
2023	183	14.0	-10.29	117.22	21.3	226.19	24.99	23.37	76.12	7.54	0.5
2023	183	14.5	-15.48	152.28	54.94	365.07	25.07	23.4	76.79	7.36	0.44
2023	183	15.0	-9.4	129.87	31.5	264.58	24.92	23.43	77.31	7.13	0.53
2023	183	15.5	-7.19	110.32	11.49	184.53	24.55	23.45	78.8	6.52	0.53
2023	183	16.0	-6.27	80.97	7.6	175.19	24.37	23.5	79.85	6.13	0.45
2023	183	16.5	-6.18	83.03	-1.48	141.65	24.27	23.46	80.25	5.97	0.52
2023	183	17.0	-1.87	50.84	-10.57	110.61	24.07	23.44	80.64	5.79	0.41
2023	183	17.5	-0.47	29.44	-4.18	72.77	23.82	23.43	82.13	5.26	0.3
2023	183	18.0	3.11	21.83	-9.58	31.1	23.57	23.43	84.14	4.6	0.29
2023	183	18.5	4.39	9.12	-13.75	3.99	23.12	23.34	87.1	3.64	0.35
2023	183	19.0	8.34	14.64	-24.7	0.05	22.85	23.33	87.72	3.41	0.33
2023	183	19.5	7.13	8.64	-26.24	0.0	22.66	23.29	88.45	3.17	0.39
2023	183	20.0	7.35	16.79	-29.85	0.0	22.51	23.27	88.97	3.0	0.49
2023	183	20.5	7.56	7.75	-33.45	0.0	22.51	23.25	89.03	2.98	0.51
2023	183	21.0	5.57	6.35	-29.44	0.0	22.55	23.18	89.32	2.91	0.55
2023	183	21.5	8.07	7.53	-30.98	0.0	22.33	23.17	90.76	2.49	0.58
2023	183	22.0	6.89	8.99	-33.65	0.0	22.33	23.11	90.41	2.58	0.62
2023	183	22.5	6.05	10.44	-40.79	0.0	22.48	23.04	88.62	3.09	0.59
2023	183	23.0	5.85	4.06	-33.36	0.0	22.32	23.03	89.41	2.85	0.51
2023	183	23.5	6.5	17.79	-39.07	0.0	22.31	23.01	87.94	3.24	0.66
2023	184	0.0	4.01	17.57	-44.26	0.0	22.5	22.94	86.2	3.75	0.7
2023	184	0.5	5.28	11.48	-43.07	0.0	22.57	22.9	85.72	3.9	0.71
2023	184	1.0	5.39	5.4	-34.71	0.0	22.44	22.89	87.02	3.51	0.6
2023	184	1.5	5.21	6.26	-47.12	0.0	22.24	22.84	88.81	2.99	0.72
2023	184	2.0	3.72	7.13	-28.4	0.0	22.33	22.83	89.18	2.91	0.82
2023	184	2.5	4.79	6.76	-33.22	0.0	22.31	22.83	89.47	2.83	0.72
2023	184	3.0	5.93	15.83	-50.04	0.0	22.26	22.83	89.18	2.9	0.76
2023	184	3.5	6.21	20.07	-48.62	0.0	22.29	22.82	87.81	3.27	0.7
2023	184	4.0	6.66	14.41	-52.28	0.0	22.24	22.74	87.05	3.46	0.65
2023	184	4.5	7.1	8.75	-33.34	0.0	21.96	22.73	88.98	2.9	0.52
2023	184	5.0	7.09	3.09	-35.98	0.0	21.71	22.73	89.74	2.66	0.58
2023	184	5.5	7.63	10.27	-48.64	1.59	21.49	22.7	89.92	2.58	0.67
2023	184	6.0	4.31	17.46	-45.09	20.47	21.51	22.63	88.38	2.97	0.63
2023	184	6.5	1.35	8.55	-25.14	54.98	21.45	22.6	89.08	2.78	0.51
2023	184	7.0	-4.58	26.99	-5.28	100.42	21.65	22.59	88.79	2.89	0.53
2023	184	7.5	-6.67	114.25	28.0	131.07	22.47	22.55	84.84	4.11	0.63
2023	184	8.0	-11.84	170.24	81.5	145.72	23.17	22.53	81.75	5.16	0.77
2023	184	8.5	-7.32	148.78	70.58	63.9	23.91	22.53	77.99	6.51	0.55
2023	184	9.0	-8.89	211.41	106.7	628.39	24.61	22.53	73.52	8.17	0.73
2023	184	9.5	-10.07	235.47	109.79	551.11	25.33	22.54	70.34	9.56	0.73
2023	184	10.0	-9.9	183.62	152.58	251.75	25.67	22.63	70.52	9.69	0.6
2023	184	10.5	-13.22	284.48	214.35	855.44	25.96	22.88	69.81	10.09	0.66
2023	184	11.0	-10.55	241.55	182.28	372.47	26.1	23.04	67.19	11.06	0.74
2023	184	11.5	-13.81	234.75	212.13	843.44	26.42	23.17	65.67	11.8	0.68
2023	184	12.0	-11.54	154.39	192.5	792.31	26.58	23.31	65.75	11.88	0.59
2023	184	12.5	-16.51	314.44	219.26	839.7	26.6	23.52	65.11	12.12	0.78
2023	184	13.0	-15.3	226.0	104.78	728.74	26.56	23.72	64.27	12.38	0.63
2023	184	13.5	-14.59	336.02	219.5	676.51	26.7	23.79	64.24	12.49	0.85
2023	184	14.0	-13.87	184.6	48.17	395.51	26.5	23.83	65.37	11.95	0.51
2023	184	14.5	-8.88	121.42	-1.38	230.66	26.39	23.84	66.88	11.35	0.46
2023	184	15.0	0.23	55.66	-13.66	88.12	25.79	23.88	69.72	10.02	0.3
2023	184	15.5	0.18	41.2	-8.97	95.06	25.36	23.83	72.78	8.78	0.26
2023	184	16.0	-0.69	18.84	-5.27	103.09	25.19	23.86	74.2	8.24	0.17
2023	184	16.5	1.31	12.39	-2.32	72.3	24.93	23.86	77.49	7.08	0.14
2023	184	17.0	3.3	18.52	-4.76	38.48	24.5	23.79	80.49	5.98	0.15
2023	184	17.5	-1.14	10.43	0.37	37.11	24.34	23.7	80.11	6.04	0.22
2023	184	18.0	0.89	-6.27	2.26	19.89	23.99	23.7	82.73	5.14	0.12
2023	184	18.5	1.38	-0.63	-2.86	3.27	23.68	23.65	84.13	4.63	0.05
2023	184	19.0	4.29	5.0	-9.53	0.05	23.21	23.62	86.5	3.83	0.07
2023	184	19.5	8.64	1.8	-13.11	0.0	22.61	23.57	89.54	2.86	0.2
2023	184	20.0	7.36	12.37	-30.17	0.0	22.56	23.54	88.66	3.09	0.32
2023	184	20.5	7.74	17.69	-31.52	0.0	22.55	23.42	88.2	3.22	0.52
2023	184	21.0	5.49	10.0	-32.86	0.0	22.47	23.35	88.32	3.17	0.47
2023	184	21.5	4.17	5.37	-28.5	0.0	22.47	23.28	88.26	3.18	0.37
2023	184	22.0	4.85	0.75	-16.19	0.0	22.24	23.27	90.17	2.63	0.29
2023	184	22.5	5.44	-3.87	-20.5	0.0	21.98	23.21	92.2	2.05	0.29
2023	184	23.0	5.96	-1.3	-25.57	0.0	21.89	23.17	92.7	1.91	0.37
2023	184	23.5	6.54	6.01	-34.59	0.0	21.79	23.14	92.97	1.83	0.46
2023	185	0.0	5.78	16.23	-39.38	0.0	21.82	23.1	90.04	2.6	0.51
2023	185	0.5	3.2	3.34	-25.38	0.0	21.66	23.1	89.58	2.69	0.46
2023	185	1.0	7.18	-8.42	-34.94	0.0	21.33	23.1	91.79	2.08	0.55
2023	185	1.5	4.94	-6.75	-47.73	0.0	21.31	23.05	92.28	1.95	0.69
2023	185	2.0	6.38	6.11	-51.51	0.0	21.58	22.96	90.29	2.49	0.84
2023	185	2.5	5.85	18.96	-55.29	0.0	21.71	22.91	88.9	2.88	0.81
2023	185	3.0	3.6	12.88	-36.57	0.0	21.76	22.84	88.23	3.06	0.68
2023	185	3.5	5.57	3.84	-40.22	0.0	21.71	22.83	88.61	2.95	0.64
2023	185	4.0	4.6	5.32	-37.63	0.0	21.66	22.83	89.31	2.76	0.6
2023	185	4.5	3.33	7.36	-37.48	0.0	21.58	22.81	89.23	2.77	0.62
2023	185	5.0	3.36	9.41	-46.74	0.01	21.55	22.74	89.04	2.81	0.66
2023	185	5.5	4.49	11.45	-42.97	1.95	21.44	22.73	89.4	2.7	0.57
2023	185	6.0	2.09	18.59	-24.21	25.13	21.31	22.72	90.03	2.52	0.57
2023	185	6.5	-0.94	25.72	-19.28	77.37	21.63	22.66	88.98	2.84	0.68
2023	185	7.0	-5.43	52.88	39.53	183.21	21.99	22.6	86.68	3.51	0.67
2023	185	7.5	-6.55	83.21	40.59	84.46	22.27	22.59	84.39	4.18	0.54
2023	185	8.0	-7.01	90.01	63.38	128.49	22.76	22.58	82.0	4.97	0.52
2023	185	8.5	-9.21	147.0	92.42	63.45	23.42	22.56	79.33	5.94	0.69
2023	185	9.0	-6.7	182.68	123.98	527.66	23.91	22.57	77.03	6.8	0.67
2023	185	9.5	-9.43	143.85	98.33	474.1	24.41	22.58	73.72	8.02	0.76
2023	185	10.0	-8.59	222.81	139.3	215.52	24.94	22.67	70.19	9.38	0.78
2023	185	10.5	-11.41	219.88	184.71	767.46	25.49	22.86	69.24	10.0	0.82
2023	185	11.0	-12.64	266.5	170.92	395.97	25.8	23.03	66.36	11.14	0.77
2023	185	11.5	-15.97	301.42	236.22	906.63	26.21	23.16	64.8	11.95	0.85
2023	185	12.0	-12.51	219.52	202.75	783.93	26.67	23.29	64.03	12.55	0.47
2023	185	12.5	-16.46	264.65	262.27	976.63	27.06	23.54	62.49	13.38	0.69
2023	185	13.0	-15.7	342.4	274.14	899.84	27.32	23.72	60.31	14.38	0.7
2023	185	13.5	-11.41	286.57	179.52	806.28	27.41	23.86	59.38	14.79	0.54
2023	185	14.0	-7.36	112.04	18.54	214.55	27.01	23.93	61.72	13.62	0.44
2023	185	14.5	0.14	39.49	-6.06	103.33	26.6	23.96	63.62	12.64	0.2
2023	185	15.0	-2.27	51.64	8.85	51.99	25.24	23.92	78.17	7.0	0.25
2023	185	15.5	-9999	63.79	23.76	32.83	23.79	23.9	90.47	2.8	0.42
2023	185	16.0	-9999	21.39	1.7	22.6	23.38	23.86	90.85	2.62	0.25
2023	185	16.5	-9999	16.84	5.99	17.22	23.15	23.85	91.63	2.37	0.26
2023	185	17.0	-9999	12.29	10.29	29.23	22.77	23.8	95.37	1.28	0.21
2023	185	17.5	3.49	7.73	4.56	22.49	22.38	23.7	98.08	0.52	0.14
2023	185	18.0	3.32	1.35	-0.52	13.6	22.22	23.7	98.41	0.42	0.07
2023	185	18.5	-0.18	0.23	-9999	3.57	22.09	23.63	98.75	0.33	0.05
2023	185	19.0	7.14	0.49	-9999	0.07	22.04	23.59	99.03	0.26	0.12
2023	185	19.5	6.2	0.75	-9999	0.0	22.15	23.51	99.08	0.24	0.11
2023	185	20.0	5.26	1.0	-9999	0.0	23.13	23.44	89.75	2.9	0.06
2023	185	20.5	4.32	6.87	-7.16	0.0	22.85	23.38	92.08	2.2	0.06
2023	185	21.0	10.04	2.0	-8.85	0.0	22.42	23.3	94.78	1.41	0.16
2023	185	21.5	5.19	2.75	-3.04	0.0	22.15	23.27	96.35	0.97	0.07
2023	185	22.0	5.26	-9999	-2.62	0.0	22.19	23.26	94.92	1.35	0.08
2023	185	22.5	5.34	-9999	-8.73	0.0	22.31	23.17	92.43	2.03	0.1
2023	185	23.0	4.86	-9999	-17.84	0.0	22.18	23.16	92.31	2.05	0.21
2023	185	23.5	2.11	-0.82	-20.42	0.0	22.05	23.11	93.15	1.81	0.26
2023	186	0.0	6.95	-4.05	-28.0	0.0	22.0	23.1	93.31	1.76	0.3
2023	186	0.5	4.87	-7.28	-34.59	0.0	22.0	23.1	93.63	1.68	0.4
2023	186	1.0	5.32	-8.92	-27.83	0.0	21.81	23.05	93.97	1.57	0.3
2023	186	1.5	3.35	-6.68	-26.73	0.0	21.79	22.97	93.48	1.7	0.4
2023	186	2.0	4.48	-5.53	-27.06	0.0	21.7	22.93	93.29	1.74	0.38
2023	186	2.5	4.05	-4.38	-29.7	0.0	21.53	22.86	93.85	1.58	0.32
2023	186	3.0	3.5	-2.58	-27.28	0.0	21.45	22.83	94.06	1.52	0.33
2023	186	3.5	5.04	-6.89	-32.64	0.0	21.38	22.83	93.96	1.53	0.43
2023	186	4.0	4.29	-2.02	-29.06	0.0	21.36	22.83	93.69	1.6	0.45
2023	186	4.5	4.99	-2.53	-40.93	0.0	21.32	22.8	93.13	1.74	0.5
2023	186	5.0	2.35	-4.03	-19.1	0.02	21.28	22.74	93.46	1.65	0.44
2023	186	5.5	5.09	0.95	-28.14	2.21	21.16	22.73	93.95	1.51	0.39
2023	186	6.0	4.19	5.94	-11.77	27.88	21.12	22.73	93.95	1.51	0.41
2023	186	6.5	-0.22	10.93	-1.08	63.45	21.54	22.67	91.98	2.06	0.38
2023	186	7.0	-1.53	35.3	15.12	179.25	22.21	22.64	89.14	2.9	0.31
2023	186	7.5	-6.79	74.75	59.31	63.42	23.18	22.6	86.13	3.93	0.25
2023	186	8.0	-7.3	182.23	88.87	164.85	24.3	22.6	80.45	5.92	0.45
2023	186	8.5	-11.64	194.82	118.44	97.61	25.34	22.6	73.94	8.4	0.36
2023	186	9.0	-14.52	207.41	56.53	363.05	25.41	22.61	73.73	8.5	0.21
2023	186	9.5	-7.81	126.28	81.32	297.4	25.35	22.66	71.7	9.12	0.22
2023	186	10.0	-9.95	178.26	60.01	214.93	25.77	22.73	72.05	9.24	0.27
2023	186	10.5	-9999	96.78	24.0	242.52	25.7	22.82	72.19	9.16	0.18
2023	186	11.0	-9999	213.68	118.62	247.16	26.39	22.85	69.39	10.5	0.32
2023	186	11.5	-9999	330.59	109.98	672.77	26.75	22.91	66.26	11.82	0.3
2023	186	12.0	-6.41	132.09	84.1	464.58	26.88	22.97	68.35	11.17	0.49
2023	186	12.5	-5.74	209.53	13.92	226.73	26.38	23.16	71.12	9.9	0.29
2023	186	13.0	-9.08	198.39	3.05	273.49	25.6	23.34	77.42	7.39	0.43
2023	186	13.5	-3.37	78.44	-7.83	89.67	25.47	23.43	79.05	6.81	0.28
2023	186	14.0	-2.07	42.35	-1.19	82.59	24.28	23.43	84.55	4.67	0.22
2023	186	14.5	-0.77	12.41	5.44	96.47	23.49	23.43	86.97	3.76	0.28
2023	186	15.0	-0.7	19.24	12.08	98.21	22.77	23.43	87.13	3.55	0.25
2023	186	15.5	-0.64	26.06	21.11	103.49	22.28	23.4	89.72	2.76	0.25
2023	186	16.0	0.33	32.89	15.58	92.89	22.4	23.33	88.79	3.03	0.25
2023	186	16.5	2.6	11.49	10.04	33.36	22.26	23.33	91.13	2.38	0.34
2023	186	17.0	4.87	34.08	-13.33	9.08	21.73	23.3	93.8	1.61	0.38
2023	186	17.5	7.15	23.37	-14.18	4.62	21.41	23.27	90.9	2.31	0.4
2023	186	18.0	8.81	9.41	-15.03	6.01	20.65	23.27	94.42	1.35	0.39
2023	186	18.5	5.97	-9999	-15.88	1.1	20.34	23.2	96.43	0.85	0.26
2023	186	19.0	5.68	-9999	-9.66	0.03	20.4	23.17	95.66	1.04	0.17
2023	186	19.5	-0.0	-9999	-5.12	0.0	21.14	23.11	89.9	2.53	0.07
2023	186	20.0	10.66	19.38	-33.79	0.0	21.41	23.08	87.58	3.16	0.2
2023	186	20.5	5.31	7.87	-30.26	0.0	20.58	23.0	91.83	1.97	0.45
2023	186	21.0	-0.03	4.34	-20.33	0.0	20.63	22.9	91.56	2.05	0.38
2023	186	21.5	1.83	0.81	-21.49	0.0	20.89	22.86	89.76	2.52	0.24
2023	186	22.0	5.87	-1.52	-36.16	0.0	21.08	22.83	89.65	2.58	0.23
2023	186	22.5	-0.54	0.28	-11.46	0.0	21.43	22.83	88.13	3.02	0.14
2023	186	23.0	-0.52	0.06	-8.2	0.0	21.53	22.75	87.64	3.17	0.15
2023	186	23.5	-0.49	-0.15	-4.93	0.0	21.94	22.66	85.5	3.81	0.07
2023	187	0.0	-0.46	-0.37	-0.98	0.0	22.18	22.6	84.27	4.19	0.06
